time,population_size,deaths,births,sex_f,sex_m,bt_pt-O,bt_pt-A,bt_pt-B,bt_pt-AB,btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-,[0.0-10.0),[10.0-20.0),[20.0-30.0),[30.0-40.0),[40.0-50.0),[50.0-60.0),[60.0-70.0),[70.0-80.0),[80.0-90.0),[90.0-100.0),[100.0)
1,20002,263,265,10058,9944,20002,0,0,0,20002,0,0,0,0,0,0,0,3825,4043,3861,4013,3878,382,0,0,0,0,0
2,20004,263,265,10039,9965,20004,0,0,0,20004,0,0,0,0,0,0,0,3655,4030,3830,3955,3833,701,0,0,0,0,0
3,20006,263,265,10051,9955,20006,0,0,0,20006,0,0,0,0,0,0,0,3501,4025,3788,3931,3747,1014,0,0,0,0,0
4,20009,263,266,10032,9977,20009,0,0,0,20009,0,0,0,0,0,0,0,3400,3941,3806,3899,3681,1282,0,0,0,0,0
5,20011,263,265,10055,9956,20011,0,0,0,20011,0,0,0,0,0,0,0,3272,3897,3803,3833,3637,1569,0,0,0,0,0
6,20013,263,265,10044,9969,20013,0,0,0,20013,0,0,0,0,0,0,0,3082,3934,3780,3816,3565,1836,0,0,0,0,0
7,20016,263,266,10035,9981,20016,0,0,0,20016,0,0,0,0,0,0,0,2924,3910,3803,3763,3562,2054,0,0,0,0,0
8,20017,264,265,10040,9977,20017,0,0,0,20017,0,0,0,0,0,0,0,2811,3868,3789,3741,3521,2287,0,0,0,0,0
9,20019,263,265,10026,9993,20019,0,0,0,20019,0,0,0,0,0,0,0,2683,3852,3803,3704,3466,2511,0,0,0,0,0
10,20022,263,266,10034,9988,20022,0,0,0,20022,0,0,0,0,0,0,0,2593,3785,3805,3663,3450,2726,0,0,0,0,0
11,20025,263,266,10011,10014,20025,0,0,0,20025,0,0,0,0,0,0,0,2594,3639,3819,3628,3435,2705,205,0,0,0,0
12,20027,264,266,9997,10030,20027,0,0,0,20027,0,0,0,0,0,0,0,2599,3492,3823,3602,3404,2721,386,0,0,0,0
13,20029,264,266,10010,10019,20029,0,0,0,20029,0,0,0,0,0,0,0,2602,3350,3830,3573,3406,2713,555,0,0,0,0
14,20031,264,266,10008,10023,20031,0,0,0,20031,0,0,0,0,0,0,0,2602,3256,3767,3598,3397,2700,711,0,0,0,0
15,20033,264,266,10013,10020,20033,0,0,0,20033,0,0,0,0,0,0,0,2603,3139,3736,3615,3385,2685,870,0,0,0,0
16,20035,264,266,9995,10040,20035,0,0,0,20035,0,0,0,0,0,0,0,2605,2963,3792,3604,3368,2692,1011,0,0,0,0
17,20037,264,266,10004,10033,20037,0,0,0,20037,0,0,0,0,0,0,0,2609,2812,3770,3651,3321,2743,1131,0,0,0,0
18,20039,264,266,10005,10034,20039,0,0,0,20039,0,0,0,0,0,0,0,2612,2719,3718,3652,3306,2775,1257,0,0,0,0
19,20041,264,266,10021,10020,20041,0,0,0,20041,0,0,0,0,0,0,0,2620,2593,3714,3672,3297,2755,1390,0,0,0,0
20,20043,264,266,10013,10030,20043,0,0,0,20043,0,0,0,0,0,0,0,2623,2520,3650,3689,3299,2767,1495,0,0,0,0
