btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.986741206154455,0.013258793845544946,0.0,0.0,0.0,0.0,0.0,0.0
0.9734368816778789,0.026563118322121094,0.0,0.0,0.0,0.0,0.0,0.0
0.9601839944603818,0.039816005539618164,0.0,0.0,0.0,0.0,0.0,0.0
0.9469337289812068,0.03981206726013848,0.013254203758654798,0.0,0.0,0.0,0.0,0.0
0.9336860844624666,0.03980812975966769,0.026505785777865692,0.0,0.0,0.0,0.0,0.0
0.9204410601265823,0.03980419303797468,0.039754746835443035,0.0,0.0,0.0,0.0,0.0
0.9204489271235043,0.039800257094828435,0.03975081578166716,0.0,0.0,0.0,0.0,0.0
0.9204567925647618,0.03984575835475578,0.0396974490804825,0.0,0.0,0.0,0.0,0.0
0.9205180169047501,0.03979042064158964,0.03969156245366023,0.0,0.0,0.0,0.0,0.0
0.920525873572876,0.03978648742153907,0.03968763900558493,0.0,0.0,0.0,0.0,0.0
0.9204882387823681,0.0398300059300257,0.039681755287606243,0.0,0.0,0.0,0.0,0.0
0.9204960964522186,0.03982606976974009,0.03967783377804131,0.0,0.0,0.0,0.0,0.0
0.92050395256917,0.03982213438735178,0.03967391304347826,0.0,0.0,0.0,0.0,0.0
0.920466334041397,0.039816232771822356,0.039717433186780615,0.0,0.0,0.0,0.0,0.0
0.9203299417168823,0.039909117850439595,0.03976094043267806,0.0,0.0,0.0,0.0,0.0
0.9203378111418412,0.039905175819834056,0.039757013038324775,0.0,0.0,0.0,0.0,0.0
0.9203989926423386,0.039899264233864994,0.03970174312379635,0.0,0.0,0.0,0.0,0.0
0.9204068533056831,0.039895324149508714,0.03969782254480818,0.0,0.0,0.0,0.0,0.0
0.9203653418908911,0.039891384843248584,0.03974327326586028,0.0,0.0,0.0,0.0,0.0
0.9202251073702917,0.03988744631485412,0.03988744631485412,0.0,0.0,0.0,0.0,0.0
0.9195912927587738,0.04042647712127943,0.03998223011994669,0.0,0.0,0.0,0.0,0.0
0.9186614678446277,0.041310892848329304,0.04002763930704309,0.0,0.0,0.0,0.0,0.0
0.9170902630410107,0.04283669742881113,0.040073039530178156,0.0,0.0,0.0,0.0,0.0
0.9147791759190723,0.04460893165556378,0.04061189242536393,0.0,0.0,0.0,0.0,0.0
0.9122391593902619,0.04597701149425287,0.041685166000690645,9.866311479453407e-05,0.0,0.0,0.0,0.0
0.9089608916506386,0.047590866498989005,0.04325097400996203,0.0001972678404103171,0.0,0.0,0.0,0.0
0.9057478063689244,0.04914719510992803,0.04471063787833974,0.0003450655624568668,4.929508035098097e-05,0.0,0.0,0.0
0.9026409144659047,0.05084745762711865,0.045920378399684665,0.0005419787150177374,4.927079227433977e-05,0.0,0.0,0.0
0.8997044334975369,0.05236453201970443,0.04729064039408867,0.0005911330049261083,4.926108374384237e-05,0.0,0.0,0.0
0.8966756956414677,0.053385865550357056,0.049199704506279245,0.0006402363949766067,9.849790691947795e-05,0.0,0.0,0.0
0.8933792763967512,0.054787103125769135,0.05079990155057839,0.0007383706620723603,0.0002953482648289441,0.0,0.0,0.0
0.8901244894946613,0.056536928603060574,0.052059243221965264,0.0007872853417310436,0.0004920533385819023,0.0,0.0,0.0
0.8862708446062275,0.05878301933198878,0.05351960253824586,0.0008362437896600915,0.0005902897338777117,0.0,0.0,0.0
0.8819249864818365,0.06105294204394632,0.05515410706385489,0.000983139163348572,0.0008848252470137148,0.0,0.0,0.0
0.877751572327044,0.06269654088050315,0.057439072327044025,0.0010809748427672956,0.0010318396226415094,0.0,0.0,0.0
0.8734413352970054,0.06460481099656358,0.0593519882179676,0.0013745704467353953,0.0012272950417280314,0.0,0.0,0.0
0.8691001864390148,0.06682366794230203,0.06118143459915612,0.0015700127563536453,0.0013246982631733883,0.0,0.0,0.0
0.8640329379472601,0.06945397510048035,0.06308205077933536,0.0019115772963434958,0.0015194588765807273,0.0,0.0,0.0
0.8594239811912225,0.07170846394984326,0.06504702194357367,0.002106191222570533,0.0017143416927899687,0.0,0.0,0.0
0.8557160342717258,0.07334149326805385,0.06682986536107711,0.002105263157894737,0.00200734394124847,0.0,0.0,0.0
0.8516978177903904,0.07515412466973286,0.06859771014776397,0.0022017809961835796,0.0023485663959291517,0.0,0.0,0.0
0.8485085574572128,0.07594132029339853,0.07051344743276283,0.0022493887530562347,0.002787286063569682,0.0,0.0,0.0
0.8465373148917452,0.07604711402179756,0.07189286936122379,0.0022481794633693367,0.003274522261864034,0.0,0.0,0.0
0.8446616173955533,0.07627656975323724,0.07349132665526509,0.002296603957977034,0.003273882237967261,0.0,0.0,0.0
