btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9867372692631267,0.013262730736873361,0.0,0.0,0.0,0.0,0.0,0.0
0.9734771636399624,0.02652283636003761,0.0,0.0,0.0,0.0,0.0,0.0
0.9602196823511949,0.03978031764880511,0.0,0.0,0.0,0.0,0.0,0.0
0.9470142977291842,0.039726908425270865,0.013258793845544946,0.0,0.0,0.0,0.0,0.0
0.9338115260944843,0.03967350976997279,0.026514964135542912,0.0,0.0,0.0,0.0,0.0
0.9205619033486669,0.039669585002720484,0.03976851164861255,0.0,0.0,0.0,0.0,0.0
0.9205697611157821,0.039715119442108905,0.039715119442108905,0.0,0.0,0.0,0.0,0.0
0.9206270708669205,0.039711191335740074,0.0396617377973394,0.0,0.0,0.0,0.0,0.0
0.9206843692825001,0.03965781535874994,0.03965781535874994,0.0,0.0,0.0,0.0,0.0
0.9207416563658838,0.03965389369592089,0.039604449938195306,0.0,0.0,0.0,0.0,0.0
0.9207494932515944,0.03964997280862214,0.03960053393978346,0.0,0.0,0.0,0.0,0.0
0.9207573285876711,0.03969548667754214,0.03954718473478669,0.0,0.0,0.0,0.0,0.0
0.9208601087493821,0.03959466139396935,0.039545229856648545,0.0,0.0,0.0,0.0,0.0
0.920715733280609,0.03969156245366023,0.03959270426573081,0.0,0.0,0.0,0.0,0.0
0.9207235704047843,0.03963821479760787,0.03963821479760787,0.0,0.0,0.0,0.0,0.0
0.9206819866567828,0.03968371633308624,0.039634297010130964,0.0,0.0,0.0,0.0,0.0
0.9206364894247875,0.03973117216841273,0.039632338406799764,0.0,0.0,0.0,0.0,0.0
0.9205000247047779,0.039774692425515096,0.039725282869707,0.0,0.0,0.0,0.0,0.0
0.9206066893928165,0.039671952966750655,0.03972135764043278,0.0,0.0,0.0,0.0,0.0
0.9204702627939142,0.03966607389843904,0.03986366330764671,0.0,0.0,0.0,0.0,0.0
0.9201363164913321,0.039907146737788314,0.03995653677087964,0.0,0.0,0.0,0.0,0.0
0.9191111111111111,0.04098765432098765,0.039901234567901234,0.0,0.0,0.0,0.0,0.0
0.9175883863322141,0.04256369741260122,0.039847916255184676,0.0,0.0,0.0,0.0,0.0
0.9154734867186729,0.044040683321812976,0.04048582995951417,0.0,0.0,0.0,0.0,0.0
0.9128739263500839,0.04541415736992793,0.041662553065455625,4.936321453253036e-05,0.0,0.0,0.0,0.0
0.9099210266535045,0.04664363277393879,0.04338598223099704,4.935834155972359e-05,0.0,0.0,0.0,0.0
0.9064719810576164,0.04824388318863457,0.04498816101026046,0.00029597474348855567,0.0,0.0,0.0,0.0
0.902810650887574,0.05004930966469428,0.046696252465483236,0.0004437869822485207,0.0,0.0,0.0,0.0
0.8997140321467311,0.051671432797554484,0.04817079183512474,0.00044374322058968543,0.0,0.0,0.0,0.0
0.896431036182589,0.05338657202011239,0.049689440993788817,0.0004929508035098097,0.0,0.0,0.0,0.0
0.8930613049477627,0.05514488468361916,0.05120244431302977,0.0005913660555884093,0.0,0.0,0.0,0.0
0.8897044334975369,0.05724137931034483,0.05231527093596059,0.0007389162561576355,0.0,0.0,0.0,0.0
0.8860435339308579,0.05924357332808037,0.05387570176302571,0.0008371909780360484,0.0,0.0,0.0,0.0
0.8822371012209531,0.061392280425364314,0.05543521071287909,0.0009354076408034659,0.0,0.0,0.0,0.0
0.8780871789825839,0.06326871986618124,0.05741414936534488,0.001229951785889993,0.0,0.0,0.0,0.0
0.8739181746656176,0.06490952006294257,0.0597462627852085,0.0014260424862313139,0.0,0.0,0.0,0.0
0.8703066640456064,0.06673874582268528,0.06128366424218597,0.0016709258895223117,0.0,0.0,0.0,0.0
0.8662933490519698,0.06822870615974064,0.06361135671480499,0.0018665880734846253,0.0,0.0,0.0,0.0
0.8622078177175407,0.07027106658809665,0.06555686505598114,0.0019642506383814574,0.0,0.0,0.0,0.0
0.8577878103837472,0.07248012562567474,0.06747472764746296,0.002257336343115124,0.0,0.0,0.0,0.0
0.8546061022270185,0.07377612086726185,0.06921416658491121,0.002403610320808398,0.0,0.0,0.0,0.0
0.851593918587543,0.07469347719470329,0.07126042177538008,0.0024521824423737125,0.0,0.0,0.0,0.0
0.8497597332548789,0.07487496322447779,0.07286456801019908,0.0025007355104442485,0.0,0.0,0.0,0.0
0.8484016473818395,0.07521082565208864,0.07388703667385763,0.0025004902922141597,0.0,0.0,0.0,0.0
0.8471909010687322,0.075644671046181,0.07466418276301598,0.0025002451220707913,0.0,0.0,0.0,0.0
0.8467081719692142,0.07583705083582529,0.07495465463993332,0.0025001225550272074,0.0,0.0,0.0,0.0
