btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9867346433697965,0.013265356630203435,0.0,0.0,0.0,0.0,0.0,0.0
0.9734719128928483,0.026528087107151696,0.0,0.0,0.0,0.0,0.0,0.0
0.9602118077893799,0.039788192210620084,0.0,0.0,0.0,0.0,0.0,0.0
0.9469543272799248,0.03978425454005641,0.013261418180018804,0.0,0.0,0.0,0.0,0.0
0.9336994705853249,0.03978031764880511,0.02652021176587007,0.0,0.0,0.0,0.0,0.0
0.9204967100380943,0.039726908425270865,0.03977638153663484,0.0,0.0,0.0,0.0,0.0
0.9205540440267128,0.03972297798664358,0.03972297798664358,0.0,0.0,0.0,0.0,0.0
0.9205658324265505,0.0397170837867247,0.0397170837867247,0.0,0.0,0.0,0.0,0.0
0.9205736894164194,0.03971315529179031,0.03971315529179031,0.0,0.0,0.0,0.0,0.0
0.9205854719873412,0.03970726400632943,0.03970726400632943,0.0,0.0,0.0,0.0,0.0
0.9205438813349814,0.03975278121137207,0.03970333745364648,0.0,0.0,0.0,0.0,0.0
0.9205517377762397,0.0397488505462995,0.03969941167746082,0.0,0.0,0.0,0.0,0.0
0.9205101586830787,0.03984378862029759,0.039646052696623656,0.0,0.0,0.0,0.0,0.0
0.9204685878107854,0.03983984973555435,0.03969156245366023,0.0,0.0,0.0,0.0,0.0
0.9203776009489448,0.039835911629516135,0.03978648742153907,0.0,0.0,0.0,0.0,0.0
0.920381536028467,0.03983394286843926,0.0397845211030938,0.0,0.0,0.0,0.0,0.0
0.92018779342723,0.03993081294786261,0.039881393624907335,0.0,0.0,0.0,0.0,0.0
0.9200968523002422,0.039976281069328455,0.03992686663042941,0.0,0.0,0.0,0.0,0.0
0.920005929146697,0.039972330648747466,0.04002174020455556,0.0,0.0,0.0,0.0,0.0
0.9199110671936759,0.040069169960474306,0.0400197628458498,0.0,0.0,0.0,0.0,0.0
0.9193715725507633,0.04061064176671113,0.040017785682525564,0.0,0.0,0.0,0.0,0.0
0.9182433433779578,0.041693424887615474,0.04006323173442672,0.0,0.0,0.0,0.0,0.0
0.9171194309987158,0.042823273733083075,0.04005729526820113,0.0,0.0,0.0,0.0,0.0
0.9147118376216109,0.044693565114326636,0.04059459726406242,0.0,0.0,0.0,0.0,0.0
0.9122062018566067,0.04602014615840411,0.041773651984989134,0.0,0.0,0.0,0.0,0.0
0.9088575096277278,0.04764490964747704,0.0434975807247951,0.0,0.0,0.0,0.0,0.0
0.9057563191153238,0.04921998420221169,0.045023696682464455,0.0,0.0,0.0,0.0,0.0
0.9019249753208293,0.05138203356367226,0.04664363277393879,4.935834155972359e-05,0.0,0.0,0.0,0.0
0.8983318527292469,0.05330174711282203,0.048317046688382194,4.935346954890929e-05,0.0,0.0,0.0,0.0
0.8949185989146522,0.05481006413418846,0.05007400098667982,0.0001973359644795264,0.0,0.0,0.0,0.0
0.8917546109083736,0.056317191044481706,0.05158299635072492,0.0003452016964197653,0.0,0.0,0.0,0.0
0.8880891342930388,0.05842042989548413,0.053046736343916386,0.00044369946756063895,0.0,0.0,0.0,0.0
0.8842665615141956,0.06052839116719243,0.054712145110410094,0.0004929022082018927,0.0,0.0,0.0,0.0
0.8801123484773825,0.062333694688085146,0.05696264905883512,0.0005913077756972504,0.0,0.0,0.0,0.0
0.8752955082742316,0.06461780929866036,0.05929866036249015,0.0007880220646178094,0.0,0.0,0.0,0.0
0.8717885618663255,0.0663451127079437,0.06078354168717393,0.0010827837385569445,0.0,0.0,0.0,0.0
0.86803778783704,0.06804762841960244,0.06273371383585909,0.001180869907498524,0.0,0.0,0.0,0.0
0.8629658766840397,0.07060674599272299,0.0649523060281247,0.001475071295112597,0.0,0.0,0.0,0.0
0.8588987217305801,0.07310717797443461,0.06651917404129794,0.0014749262536873156,0.0,0.0,0.0,0.0
0.8546785924906625,0.07538824454491842,0.0683113819540004,0.0016217810104187144,0.0,0.0,0.0,0.0
0.8507418689201139,0.07708558514296944,0.07045298221479808,0.0017195637221185025,0.0,0.0,0.0,0.0
0.8479713134885549,0.07800373317614696,0.07225660673936536,0.0017683465959328027,0.0,0.0,0.0,0.0
0.8456929574697967,0.07828307631863275,0.07420685590806404,0.0018171103035065318,0.0,0.0,0.0,0.0
0.843464597859177,0.07900422272414809,0.07566532456054208,0.0018658548561327703,0.0,0.0,0.0,0.0
0.8418106834249803,0.07963472113118618,0.07668892380204242,0.0018656716417910447,0.0,0.0,0.0,0.0
0.8407461953853707,0.08021600392734414,0.07717231222385862,0.0018654884634266079,0.0,0.0,0.0,0.0
