time,population_size,deaths,births,sex_f,sex_m,bt_pt-O,bt_pt-A,bt_pt-B,bt_pt-AB,btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-,[0.0-10.0),[10.0-20.0),[20.0-30.0),[30.0-40.0),[40.0-50.0),[50.0-60.0),[60.0-70.0),[70.0-80.0),[80.0-90.0),[90.0-100.0),[100.0)
1,19994,383,377,9967,10027,19994,0,0,0,19994,0,0,0,0,0,0,0,3928,4082,3902,3954,3804,324,0,0,0,0,0
2,19988,383,377,9975,10013,19988,0,0,0,19988,0,0,0,0,0,0,0,3872,4081,3817,3910,3662,646,0,0,0,0,0
3,19982,383,377,9960,10022,19982,0,0,0,19982,0,0,0,0,0,0,0,3763,4067,3814,3905,3501,932,0,0,0,0,0
4,19976,383,377,9952,10024,19976,0,0,0,19976,0,0,0,0,0,0,0,3705,4036,3775,3851,3419,1190,0,0,0,0,0
5,19969,383,376,9943,10026,19969,0,0,0,19969,0,0,0,0,0,0,0,3700,3931,3808,3830,3252,1448,0,0,0,0,0
6,19962,383,376,9953,10009,19962,0,0,0,19962,0,0,0,0,0,0,0,3674,3922,3766,3790,3183,1627,0,0,0,0,0
7,19956,382,376,9955,10001,19956,0,0,0,19956,0,0,0,0,0,0,0,3661,3842,3759,3779,3141,1774,0,0,0,0,0
8,19949,383,376,9953,9996,19949,0,0,0,19949,0,0,0,0,0,0,0,3659,3776,3727,3776,3113,1898,0,0,0,0,0
9,19943,382,376,9945,9998,19943,0,0,0,19943,0,0,0,0,0,0,0,3632,3714,3738,3734,3074,2051,0,0,0,0,0
10,19937,382,376,9962,9975,19937,0,0,0,19937,0,0,0,0,0,0,0,3636,3646,3766,3662,3062,2165,0,0,0,0,0
11,19930,382,375,9949,9981,19930,0,0,0,19930,0,0,0,0,0,0,0,3626,3616,3785,3556,3085,2125,137,0,0,0,0
12,19923,382,375,9936,9987,19923,0,0,0,19923,0,0,0,0,0,0,0,3629,3568,3789,3495,3093,2090,259,0,0,0,0
13,19916,382,375,9946,9970,19916,0,0,0,19916,0,0,0,0,0,0,0,3632,3480,3785,3509,3090,2055,365,0,0,0,0
14,19909,382,375,9922,9987,19909,0,0,0,19909,0,0,0,0,0,0,0,3629,3431,3780,3482,3093,2039,455,0,0,0,0
15,19902,382,375,9938,9964,19902,0,0,0,19902,0,0,0,0,0,0,0,3639,3428,3691,3534,3092,1982,536,0,0,0,0
16,19895,382,375,9930,9965,19895,0,0,0,19895,0,0,0,0,0,0,0,3644,3416,3686,3502,3082,1978,587,0,0,0,0
17,19889,381,375,9904,9985,19889,0,0,0,19889,0,0,0,0,0,0,0,3644,3413,3608,3495,3126,1975,628,0,0,0,0
18,19883,381,375,9894,9989,19883,0,0,0,19883,0,0,0,0,0,0,0,3644,3417,3549,3479,3123,1988,683,0,0,0,0
19,19876,381,374,9856,10020,19876,0,0,0,19876,0,0,0,0,0,0,0,3652,3399,3515,3499,3088,2010,713,0,0,0,0
20,19870,381,375,9873,9997,19870,0,0,0,19870,0,0,0,0,0,0,0,3664,3428,3441,3531,3033,2034,739,0,0,0,0
21,19863,381,374,9861,10002,19863,0,0,0,19863,0,0,0,0,0,0,0,3661,3432,3420,3548,2964,2051,767,20,0,0,0
22,19856,381,374,9818,10038,19856,0,0,0,19856,0,0,0,0,0,0,0,3672,3434,3369,3554,2929,2083,777,38,0,0,0
23,19849,381,374,9804,10045,19849,0,0,0,19849,0,0,0,0,0,0,0,3670,3448,3293,3544,2960,2108,764,62,0,0,0
24,19843,380,374,9822,10021,19843,0,0,0,19843,0,0,0,0,0,0,0,3665,3458,3263,3540,2961,2098,787,71,0,0,0
25,19837,380,374,9813,10024,19837,0,0,0,19837,0,0,0,0,0,0,0,3662,3464,3279,3460,3014,2103,756,99,0,0,0
26,19831,380,374,9810,10021,19831,0,0,0,19831,0,0,0,0,0,0,0,3660,3467,3271,3465,3011,2098,769,90,0,0,0
27,19825,380,374,9816,10009,19825,0,0,0,19825,0,0,0,0,0,0,0,3649,3472,3288,3384,3001,2167,764,100,0,0,0
28,19819,380,374,9825,9994,19819,0,0,0,19819,0,0,0,0,0,0,0,3652,3478,3279,3338,2989,2207,767,109,0,0,0
29,19812,380,373,9825,9987,19812,0,0,0,19812,0,0,0,0,0,0,0,3651,3479,3263,3300,3009,2217,789,104,0,0,0
30,19805,380,373,9826,9979,19805,0,0,0,19805,0,0,0,0,0,0,0,3651,3473,3300,3236,3030,2179,838,98,0,0,0
31,19798,380,373,9801,9997,19798,0,0,0,19798,0,0,0,0,0,0,0,3641,3469,3301,3229,3042,2139,871,106,0,0,0
32,19792,379,373,9814,9978,19792,0,0,0,19792,0,0,0,0,0,0,0,3641,3478,3301,3192,3051,2122,894,112,1,0,0
33,19785,380,373,9805,9980,19785,0,0,0,19785,0,0,0,0,0,0,0,3647,3484,3307,3132,3045,2161,884,125,0,0,0
34,19779,379,373,9802,9977,19779,0,0,0,19779,0,0,0,0,0,0,0,3649,3477,3306,3108,3051,2160,890,138,0,0,0
35,19773,379,373,9776,9997,19773,0,0,0,19773,0,0,0,0,0,0,0,3647,3486,3299,3129,2973,2193,922,124,0,0,0
36,19766,379,372,9761,10005,19766,0,0,0,19766,0,0,0,0,0,0,0,3654,3481,3308,3123,2977,2177,918,127,1,0,0
37,19759,379,372,9777,9982,19759,0,0,0,19759,0,0,0,0,0,0,0,3653,3479,3303,3136,2926,2163,966,133,0,0,0
38,19753,379,373,9788,9965,19753,0,0,0,19753,0,0,0,0,0,0,0,3647,3483,3307,3130,2894,2141,1011,140,0,0,0
39,19747,378,372,9795,9952,19747,0,0,0,19747,0,0,0,0,0,0,0,3653,3481,3309,3108,2879,2155,1020,142,0,0,0
40,19741,378,372,9814,9927,19741,0,0,0,19741,0,0,0,0,0,0,0,3663,3474,3309,3135,2831,2162,1008,159,0,0,0
41,19735,378,372,9821,9914,19735,0,0,0,19735,0,0,0,0,0,0,0,3677,3474,3312,3132,2845,2159,962,174,0,0,0
42,19728,379,372,9774,9954,19728,0,0,0,19728,0,0,0,0,0,0,0,3670,3485,3316,3139,2811,2186,951,169,1,0,0
43,19722,378,372,9790,9932,19722,0,0,0,19722,0,0,0,0,0,0,0,3664,3491,3320,3136,2785,2166,982,176,2,0,0
44,19716,378,372,9785,9931,19716,0,0,0,19716,0,0,0,0,0,0,0,3663,3499,3319,3139,2757,2189,974,176,0,0,0
45,19709,378,371,9781,9928,19709,0,0,0,19709,0,0,0,0,0,0,0,3659,3500,3325,3124,2790,2143,989,179,0,0,0
46,19702,378,371,9771,9931,19702,0,0,0,19702,0,0,0,0,0,0,0,3652,3509,3335,3123,2776,2142,982,183,0,0,0
47,19695,378,371,9762,9933,19695,0,0,0,19695,0,0,0,0,0,0,0,3643,3519,3327,3125,2778,2123,974,202,4,0,0
48,19689,377,371,9799,9890,19689,0,0,0,19689,0,0,0,0,0,0,0,3645,3511,3335,3128,2751,2111,1001,205,2,0,0
49,19682,378,371,9790,9892,19682,0,0,0,19682,0,0,0,0,0,0,0,3643,3509,3336,3134,2743,2111,1000,205,1,0,0
50,19676,377,371,9776,9900,19676,0,0,0,19676,0,0,0,0,0,0,0,3641,3524,3328,3137,2754,2086,1002,203,1,0,0
51,19670,377,371,9768,9902,19670,0,0,0,19670,0,0,0,0,0,0,0,3640,3538,3324,3139,2740,2089,1010,187,3,0,0
52,19663,377,370,9777,9886,19663,0,0,0,19663,0,0,0,0,0,0,0,3634,3543,3327,3140,2752,2080,1001,182,4,0,0
53,19656,377,370,9779,9877,19656,0,0,0,19656,0,0,0,0,0,0,0,3640,3547,3334,3139,2741,2062,1003,187,3,0,0
54,19649,377,370,9785,9864,19649,0,0,0,19649,0,0,0,0,0,0,0,3646,3538,3338,3148,2738,2041,1015,183,2,0,0
55,19642,377,370,9775,9867,19642,0,0,0,19642,0,0,0,0,0,0,0,3650,3527,3338,3168,2713,2072,991,182,1,0,0
56,19636,376,370,9788,9848,19636,0,0,0,19636,0,0,0,0,0,0,0,3650,3508,3358,3163,2720,2053,1006,177,1,0,0
57,19630,376,370,9819,9811,19630,0,0,0,19630,0,0,0,0,0,0,0,3650,3504,3361,3152,2719,2074,986,182,2,0,0
58,19624,376,370,9801,9823,19624,0,0,0,19624,0,0,0,0,0,0,0,3652,3503,3369,3145,2743,2068,950,192,2,0,0
59,19618,376,370,9799,9819,19618,0,0,0,19618,0,0,0,0,0,0,0,3660,3490,3367,3154,2744,2064,945,192,2,0,0
60,19612,376,370,9779,9833,19612,0,0,0,19612,0,0,0,0,0,0,0,3651,3491,3388,3135,2732,2097,908,207,3,0,0
61,19605,376,369,9782,9823,19605,0,0,0,19605,0,0,0,0,0,0,0,3647,3487,3397,3128,2740,2079,927,195,5,0,0
62,19598,376,369,9784,9814,19598,0,0,0,19598,0,0,0,0,0,0,0,3638,3483,3407,3126,2735,2074,933,196,6,0,0
63,19591,376,369,9774,9817,19591,0,0,0,19591,0,0,0,0,0,0,0,3628,3495,3397,3133,2735,2043,950,207,3,0,0
64,19585,375,369,9760,9825,19585,0,0,0,19585,0,0,0,0,0,0,0,3619,3489,3393,3143,2752,2023,952,210,4,0,0
65,19579,375,369,9753,9826,19579,0,0,0,19579,0,0,0,0,0,0,0,3610,3492,3374,3157,2768,2028,959,190,1,0,0
66,19573,375,369,9744,9829,19573,0,0,0,19573,0,0,0,0,0,0,0,3603,3499,3356,3175,2760,2006,971,202,1,0,0
67,19567,375,369,9734,9833,19567,0,0,0,19567,0,0,0,0,0,0,0,3599,3494,3356,3186,2752,2013,966,199,2,0,0
68,19561,375,369,9738,9823,19561,0,0,0,19561,0,0,0,0,0,0,0,3602,3482,3355,3189,2759,2022,955,194,3,0,0
69,19554,375,368,9738,9816,19554,0,0,0,19554,0,0,0,0,0,0,0,3604,3487,3351,3184,2762,2003,959,202,2,0,0
70,19547,375,368,9757,9790,19547,0,0,0,19547,0,0,0,0,0,0,0,3606,3476,3352,3206,2748,1990,974,192,3,0,0
71,19540,375,368,9756,9784,19540,0,0,0,19540,0,0,0,0,0,0,0,3608,3467,3344,3221,2738,2018,960,184,0,0,0
72,19534,374,368,9766,9768,19534,0,0,0,19534,0,0,0,0,0,0,0,3608,3478,3331,3228,2735,2020,940,194,0,0,0
73,19528,374,368,9767,9761,19528,0,0,0,19528,0,0,0,0,0,0,0,3616,3459,3348,3224,2749,2024,925,182,1,0,0
74,19522,374,368,9793,9729,19522,0,0,0,19522,0,0,0,0,0,0,0,3618,3457,3346,3232,2741,2040,902,185,1,0,0
75,19516,374,368,9782,9734,19516,0,0,0,19516,0,0,0,0,0,0,0,3628,3460,3352,3199,2767,2040,898,169,3,0,0
76,19510,374,368,9805,9705,19510,0,0,0,19510,0,0,0,0,0,0,0,3624,3449,3365,3177,2782,2040,910,160,3,0,0
77,19503,374,367,9809,9694,19503,0,0,0,19503,0,0,0,0,0,0,0,3618,3448,3361,3181,2792,2023,926,150,4,0,0
78,19496,374,367,9829,9667,19496,0,0,0,19496,0,0,0,0,0,0,0,3614,3460,3349,3181,2787,2025,930,145,5,0,0
79,19489,374,367,9826,9663,19489,0,0,0,19489,0,0,0,0,0,0,0,3605,3458,3349,3183,2770,2019,945,156,4,0,0
80,19482,374,367,9809,9673,19482,0,0,0,19482,0,0,0,0,0,0,0,3606,3455,3346,3180,2796,2000,943,155,1,0,0
81,19475,374,367,9824,9651,19475,0,0,0,19475,0,0,0,0,0,0,0,3604,3460,3339,3173,2809,1982,943,165,0,0,0
