btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9867385818199812,0.013261418180018804,0.0,0.0,0.0,0.0,0.0,0.0
0.97347978823413,0.02652021176587007,0.0,0.0,0.0,0.0,0.0,0.0
0.9602236184633651,0.03977638153663484,0.0,0.0,0.0,0.0,0.0,0.0
0.9469700717289141,0.053029928271085824,0.0,0.0,0.0,0.0,0.0,0.0
0.9336729646849342,0.05302205955089524,0.013304975764170541,0.0,0.0,0.0,0.0,0.0
0.9204253214638971,0.05301681503461919,0.02655786350148368,0.0,0.0,0.0,0.0,0.0
0.9071802986846009,0.053011571555731385,0.03980812975966769,0.0,0.0,0.0,0.0,0.0
0.8939431396786156,0.05295426452410383,0.05310259579728059,0.0,0.0,0.0,0.0,0.0
0.8939588688946015,0.05294641091556258,0.053094720189835874,0.0,0.0,0.0,0.0,0.0
0.8939251643517374,0.05298798873016657,0.05308684691809599,0.0,0.0,0.0,0.0,0.0
0.8938809806247529,0.053034796362198496,0.05308422301304864,0.0,0.0,0.0,0.0,0.0
0.8939408915686469,0.05302955421567659,0.05302955421567659,0.0,0.0,0.0,0.0,0.0
0.89390195690848,0.053073729986163276,0.05302431310535679,0.0,0.0,0.0,0.0,0.0
0.8938083708059495,0.05316993625537382,0.05302169293867668,0.0,0.0,0.0,0.0,0.0
0.8938188645684075,0.05311527249370028,0.053065862937892186,0.0,0.0,0.0,0.0,0.0
0.8938840035569607,0.05310740045450054,0.05300859598853868,0.0,0.0,0.0,0.0,0.0
0.8936916464950847,0.05320357654497851,0.05310477695993677,0.0,0.0,0.0,0.0,0.0
0.8934993084370678,0.05329974313376803,0.053200948429164195,0.0,0.0,0.0,0.0,0.0
0.8933175285227442,0.05339062577171927,0.05329184570553662,0.0,0.0,0.0,0.0,0.0
0.8932292952738407,0.0533359672082572,0.05343473751790212,0.0,0.0,0.0,0.0,0.0
0.8922522344575576,0.05426892499135845,0.0534788405510839,0.0,0.0,0.0,0.0,0.0
0.8911272404088283,0.05539920011850096,0.05347355947267072,0.0,0.0,0.0,0.0,0.0
0.8895087632683288,0.05697358676869908,0.053517649962972105,0.0,0.0,0.0,0.0,0.0
0.8876548694407423,0.058788686509699394,0.05350708327163236,4.936077792586011e-05,0.0,0.0,0.0,0.0
0.885296875771186,0.06085583140022704,0.05379793692315286,4.935590543408519e-05,0.0,0.0,0.0,0.0
0.8821120157907723,0.06326178139649642,0.05452751048605971,9.869232667160128e-05,0.0,0.0,0.0,0.0
0.8782857424668343,0.06549292301622528,0.05587611579622232,0.00034521872071805495,0.0,0.0,0.0,0.0
0.8740821053669114,0.06761618451530235,0.057661031984623724,0.0006406781331624858,0.0,0.0,0.0,0.0
0.8701285904320836,0.06936985761442578,0.05976252648174607,0.0007390254717445928,0.0,0.0,0.0,0.0
0.8659443486825905,0.07136173356316178,0.06180743659197242,0.0008864811622753016,0.0,0.0,0.0,0.0
0.8613612874649343,0.07323195039125942,0.06422560165362469,0.0011811604901816035,0.0,0.0,0.0,0.0
0.856391088378498,0.07613239561304283,0.06600108198495057,0.001475434023508582,0.0,0.0,0.0,0.0
0.8507741459818137,0.07903661833374294,0.06846891128041288,0.0017203244040304743,0.0,0.0,0.0,0.0
0.8461802996806681,0.08169982805207565,0.07020388111029231,0.001915991156963891,0.0,0.0,0.0,0.0
0.8401158509646065,0.08526827352609101,0.07235776348731039,0.0022581120219920476,0.0,0.0,0.0,0.0
0.8349276428746627,0.08780966396860436,0.07471179789060584,0.002550895266127054,0.0,0.0,0.0,0.0
0.8285714285714286,0.09090909090909091,0.07753001715265866,0.0029894633668218575,0.0,0.0,0.0,0.0
0.8231029246068682,0.0931759173075981,0.08058590114142948,0.0031352569441042474,0.0,0.0,0.0,0.0
0.8172959208657754,0.09612653640859899,0.08329660643455267,0.0032809362910729153,0.0,0.0,0.0,0.0
0.8112432115074123,0.0989774450804834,0.0861098879592935,0.003669455452810803,0.0,0.0,0.0,0.0
0.8058475529262211,0.10120764679998044,0.08898450105119053,0.00396029922260793,0.0,0.0,0.0,0.0
0.8015838099428069,0.10284988023659383,0.09155790194065601,0.004008407879943296,0.0,0.0,0.0,0.0
0.7983189170698334,0.10355275375067194,0.09402335923373895,0.004104969945755754,0.0,0.0,0.0,0.0
0.7948993550908735,0.10426030877467266,0.09663865546218488,0.004201680672268907,0.0,0.0,0.0,0.0
0.7922813873961896,0.1049829018075232,0.09853444064484612,0.004201270151441133,0.0,0.0,0.0,0.0
0.7901524032825322,0.10585189527159046,0.09979484173505275,0.004200859710824541,0.0,0.0,0.0,0.0
