time,population_size,deaths,births,sex_f,sex_m,bt_pt-O,bt_pt-A,bt_pt-B,bt_pt-AB,btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-,[0.0-10.0),[10.0-20.0),[20.0-30.0),[30.0-40.0),[40.0-50.0),[50.0-60.0),[60.0-70.0),[70.0-80.0),[80.0-90.0),[90.0-100.0),[100.0)
1,20002,264,266,9930,10072,20002,0,0,0,20002,0,0,0,0,0,0,0,3863,4058,3915,3939,3883,344,0,0,0,0,0
2,20004,263,265,9934,10070,20004,0,0,0,20004,0,0,0,0,0,0,0,3714,4002,3897,3916,3780,695,0,0,0,0,0
3,20006,263,265,9937,10069,20006,0,0,0,20006,0,0,0,0,0,0,0,3577,3963,3894,3887,3698,987,0,0,0,0,0
4,20009,263,266,9925,10084,20009,0,0,0,20009,0,0,0,0,0,0,0,3426,3953,3903,3864,3613,1250,0,0,0,0,0
5,20011,264,266,9919,10092,20011,0,0,0,20011,0,0,0,0,0,0,0,3273,3939,3871,3869,3495,1564,0,0,0,0,0
6,20014,263,266,9893,10121,20014,0,0,0,20014,0,0,0,0,0,0,0,3136,3914,3837,3836,3443,1848,0,0,0,0,0
7,20016,264,266,9895,10121,20016,0,0,0,20016,0,0,0,0,0,0,0,3007,3891,3813,3797,3417,2091,0,0,0,0,0
8,20018,263,265,9902,10116,20018,0,0,0,20018,0,0,0,0,0,0,0,2873,3854,3832,3739,3427,2293,0,0,0,0,0
9,20019,264,265,9913,10106,20019,0,0,0,20019,0,0,0,0,0,0,0,2742,3856,3833,3678,3432,2478,0,0,0,0,0
10,20021,264,266,9923,10098,20021,0,0,0,20021,0,0,0,0,0,0,0,2601,3808,3872,3671,3383,2686,0,0,0,0,0
11,20024,263,266,9911,10113,20024,0,0,0,20024,0,0,0,0,0,0,0,2602,3663,3848,3673,3374,2680,184,0,0,0,0
12,20026,264,266,9910,10116,20026,0,0,0,20026,0,0,0,0,0,0,0,2603,3541,3805,3673,3367,2656,381,0,0,0,0
13,20028,264,266,9915,10113,20028,0,0,0,20028,0,0,0,0,0,0,0,2601,3417,3777,3684,3367,2632,550,0,0,0,0
14,20030,264,266,9903,10127,20030,0,0,0,20030,0,0,0,0,0,0,0,2605,3271,3769,3695,3375,2627,688,0,0,0,0
15,20032,264,266,9902,10130,20032,0,0,0,20032,0,0,0,0,0,0,0,2608,3130,3758,3662,3410,2583,881,0,0,0,0
16,20034,264,266,9888,10146,20034,0,0,0,20034,0,0,0,0,0,0,0,2610,2995,3746,3645,3402,2594,1042,0,0,0,0
17,20036,264,266,9909,10127,20036,0,0,0,20036,0,0,0,0,0,0,0,2607,2886,3726,3639,3398,2612,1168,0,0,0,0
18,20038,264,266,9906,10132,20038,0,0,0,20038,0,0,0,0,0,0,0,2613,2758,3700,3666,3373,2659,1269,0,0,0,0
19,20040,264,266,9922,10118,20040,0,0,0,20040,0,0,0,0,0,0,0,2614,2643,3710,3670,3323,2714,1366,0,0,0,0
20,20042,264,266,9916,10126,20042,0,0,0,20042,0,0,0,0,0,0,0,2619,2504,3681,3723,3324,2694,1497,0,0,0,0
21,20044,264,266,9929,10115,20044,0,0,0,20044,0,0,0,0,0,0,0,2620,2506,3557,3700,3332,2717,1544,68,0,0,0
22,20046,264,266,9957,10089,20046,0,0,0,20046,0,0,0,0,0,0,0,2622,2511,3440,3663,3357,2751,1553,149,0,0,0
23,20048,264,266,9953,10095,20048,0,0,0,20048,0,0,0,0,0,0,0,2625,2520,3322,3649,3377,2754,1583,218,0,0,0
24,20050,264,266,9954,10096,20050,0,0,0,20050,0,0,0,0,0,0,0,2627,2521,3188,3656,3404,2779,1603,272,0,0,0
25,20052,264,266,9941,10111,20052,0,0,0,20052,0,0,0,0,0,0,0,2634,2524,3073,3647,3397,2816,1594,367,0,0,0
26,20054,264,266,9951,10103,20054,0,0,0,20054,0,0,0,0,0,0,0,2637,2538,2936,3637,3413,2828,1633,432,0,0,0
27,20056,264,266,9952,10104,20056,0,0,0,20056,0,0,0,0,0,0,0,2639,2547,2824,3635,3397,2848,1682,484,0,0,0
28,20058,264,266,9951,10107,20058,0,0,0,20058,0,0,0,0,0,0,0,2641,2557,2704,3609,3442,2846,1732,527,0,0,0
29,20060,264,266,9976,10084,20060,0,0,0,20060,0,0,0,0,0,0,0,2642,2559,2593,3625,3454,2820,1798,569,0,0,0
