time,population_size,deaths,births,sex_f,sex_m,bt_pt-O,bt_pt-A,bt_pt-B,bt_pt-AB,btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-,[0.0-10.0),[10.0-20.0),[20.0-30.0),[30.0-40.0),[40.0-50.0),[50.0-60.0),[60.0-70.0),[70.0-80.0),[80.0-90.0),[90.0-100.0),[100.0)
1,20002,263,265,9898,10104,20002,0,0,0,20002,0,0,0,0,0,0,0,3890,3963,3934,3933,3876,406,0,0,0,0,0
2,20003,264,265,9903,10100,20003,0,0,0,20003,0,0,0,0,0,0,0,3660,3904,3949,3886,3844,760,0,0,0,0,0
3,20005,263,265,9936,10069,20005,0,0,0,20005,0,0,0,0,0,0,0,3469,3909,3889,3837,3762,1139,0,0,0,0,0
4,20007,263,265,9953,10054,20007,0,0,0,20007,0,0,0,0,0,0,0,3318,3850,3838,3791,3722,1488,0,0,0,0,0
5,20009,263,265,9961,10048,20009,0,0,0,20009,0,0,0,0,0,0,0,3135,3797,3825,3689,3732,1831,0,0,0,0,0
6,20010,264,265,9964,10046,20010,0,0,0,20010,0,0,0,0,0,0,0,3001,3766,3751,3647,3694,2151,0,0,0,0,0
7,20011,264,265,9970,10041,20011,0,0,0,20011,0,0,0,0,0,0,0,2851,3706,3712,3635,3612,2495,0,0,0,0,0
8,20014,263,266,9960,10054,20014,0,0,0,20014,0,0,0,0,0,0,0,2702,3710,3633,3562,3600,2807,0,0,0,0,0
9,20016,263,265,9960,10056,20016,0,0,0,20016,0,0,0,0,0,0,0,2589,3630,3597,3515,3538,3147,0,0,0,0,0
10,20019,263,266,9959,10060,20019,0,0,0,20019,0,0,0,0,0,0,0,2494,3580,3522,3483,3482,3458,0,0,0,0,0
