btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.986741206154455,0.013258793845544946,0.0,0.0,0.0,0.0,0.0,0.0
0.9734850358644571,0.026514964135542912,0.0,0.0,0.0,0.0,0.0,0.0
0.9602314883513875,0.026512341099075035,0.013256170549537517,0.0,0.0,0.0,0.0,0.0
0.9469805628369355,0.026509718581532223,0.026509718581532223,0.0,0.0,0.0,0.0,0.0
0.9469363532960783,0.02655655012116117,0.026507096582760497,0.0,0.0,0.0,0.0,0.0
0.9469416011472086,0.02655392375018543,0.026504475102605944,0.0,0.0,0.0,0.0,0.0
0.9469000296647879,0.026599426480767328,0.026500543854444773,0.0,0.0,0.0,0.0,0.0
0.9468090365317119,0.026644915715062535,0.02654604775322557,0.0,0.0,0.0,0.0,0.0
0.9468142948939746,0.02664228164697741,0.026543423459047994,0.0,0.0,0.0,0.0,0.0
0.9468195522166757,0.0266396480996392,0.026540799683685067,0.0,0.0,0.0,0.0,0.0
0.946725969854213,0.02673585371880405,0.02653817642698295,0.0,0.0,0.0,0.0,0.0
0.9467338669829034,0.02673189050301413,0.02653424251408242,0.0,0.0,0.0,0.0,0.0
0.9466870892830673,0.02677997924798656,0.026532931468946093,0.0,0.0,0.0,0.0,0.0
0.9466429524232992,0.026777333135714638,0.026579714440986116,0.0,0.0,0.0,0.0,0.0
0.946546783914633,0.026874814741626323,0.02657840134374074,0.0,0.0,0.0,0.0,0.0
0.9465026674570243,0.02687215965224264,0.026625172890733056,0.0,0.0,0.0,0.0,0.0
0.9462142539635502,0.027164518200227195,0.02662122783622265,0.0,0.0,0.0,0.0,0.0
0.9461728395061728,0.027209876543209877,0.026617283950617285,0.0,0.0,0.0,0.0,0.0
0.9461314373179283,0.027304596849849407,0.026563965832222387,0.0,0.0,0.0,0.0,0.0
0.9460873858306591,0.02730190076524315,0.026610713404097753,0.0,0.0,0.0,0.0,0.0
0.9456484178308733,0.027743496075430717,0.026608086093696005,0.0,0.0,0.0,0.0,0.0
0.9445184856113332,0.028826694308702307,0.02665482007996446,0.0,0.0,0.0,0.0,0.0
0.9435862000888406,0.029514831449582942,0.02689896846157643,0.0,0.0,0.0,0.0,0.0
0.9412780656303973,0.0308413520848754,0.027831236121391562,4.934616333580064e-05,0.0,0.0,0.0,0.0
0.9391621848324863,0.03192381704248285,0.028864656831302116,4.934129372872157e-05,0.0,0.0,0.0,0.0
0.9369973851694706,0.032907395530119884,0.030045882875326852,4.933642508263851e-05,0.0,0.0,0.0,0.0
0.9348330126782103,0.03408810616151152,0.031029549602880964,4.9331557397267034e-05,0.0,0.0,0.0,0.0
0.9327743526510481,0.03487053020961776,0.032256473489519114,9.864364981504316e-05,0.0,0.0,0.0,0.0
0.9308151289511317,0.03609645446027911,0.03294048029981755,0.0001479362887716357,0.0,0.0,0.0,0.0
0.9287580732633239,0.037223290440270174,0.03382142681062959,0.00019720948577626584,0.0,0.0,0.0,0.0
0.9261103169517425,0.0386947306156652,0.03494848918026322,0.00024646325232907776,0.0,0.0,0.0,0.0
0.9232740353816588,0.04035874439461883,0.036022273690435126,0.00034494653328734045,0.0,0.0,0.0,0.0
0.9201281103720128,0.04203005666420301,0.03749692042374969,0.00034491254003449125,0.0,0.0,0.0,0.0
0.9166707707461217,0.043585323811869,0.039202166953952226,0.0005417384880571288,0.0,0.0,0.0,0.0
0.9137413224361184,0.045147949387031656,0.04047068091182118,0.0006400472650288021,0.0,0.0,0.0,0.0
0.9111986217080975,0.04641890228894905,0.04169333005168595,0.0006891459512675363,0.0,0.0,0.0,0.0
0.9081647718883803,0.04759092475023377,0.04350607805502239,0.0007382253063635022,0.0,0.0,0.0,0.0
0.9053781429907002,0.04925453919204842,0.044580032475520344,0.0007872853417310436,0.0,0.0,0.0,0.0
0.902248241255473,0.050966694544202294,0.04594873813154917,0.0008363260687755202,0.0,0.0,0.0,0.0
0.8993064095626937,0.05238821388164691,0.04746913276599931,0.0008362437896600915,0.0,0.0,0.0,0.0
0.8969553883232502,0.05317003590575968,0.04903841424425754,0.0008361615267325758,0.0,0.0,0.0,0.0
0.8955884522697093,0.053459892785127625,0.05011557566517484,0.0008360792799881966,0.0,0.0,0.0,0.0
0.8943693139906566,0.05365134005409393,0.05114334890582739,0.0008359970494221785,0.0,0.0,0.0,0.0
0.8941338447165266,0.05379357820720854,0.05123666224123519,0.0008359148350297487,0.0,0.0,0.0,0.0
0.8936086529006882,0.054129793510324486,0.05142576204523107,0.0008357915437561455,0.0,0.0,0.0,0.0
