bt_pt-O,bt_pt-A,bt_pt-B,bt_pt-AB
0.9165720491681888,0.04334304191143802,0.040084908920373204,0.0
0.9144084110765586,0.04496766869045856,0.04062392023298287,0.0
0.9120071065488822,0.046538024971623154,0.041405517445590484,4.935103390416029e-05
0.9089519112207152,0.04779284833538841,0.042959309494451293,0.00029593094944512947
0.9059310752847212,0.049351673815510526,0.04427352955677168,0.00044372134299659814
0.9023115974173197,0.05091428853073094,0.046231948346394595,0.000542165705554734
0.8989605399280752,0.053106064338144736,0.047194443076013594,0.0007389526577663924
0.8956907165722728,0.05442009357301157,0.04905195764590002,0.0008372322088155626
0.8918705992417155,0.05618198828105766,0.05106110591363435,0.0008863065635924959
0.8889271823150017,0.05785042587760327,0.05233617251735513,0.0008862192900398799
0.8851095249815407,0.060447944868323895,0.053507260644843714,0.0009352695052916565
0.8812558437084789,0.062546134540623,0.055164608040942864,0.0010334137099552187
0.8763951030040809,0.0647524460396283,0.05742661881115099,0.001425832145139879
0.8726959941017449,0.06684689112804129,0.05893339886950111,0.0015237159007127057
0.8688516534814014,0.06908751412706993,0.060439290452557616,0.001621541938971058
0.864227841885588,0.07100417382764547,0.0628529339553155,0.001915050331451019
0.8601580523241545,0.07343052078731654,0.06434987483433957,0.002061552054189368
0.8558602757199627,0.07545503605946131,0.06642790560761419,0.0022567826129617817
0.8521116397704419,0.07705891008976308,0.06852405944964929,0.002305390690145681
0.8491935088493406,0.07805069372947002,0.07025542972005687,0.0025003677011325195
0.8469607843137255,0.0784313725490196,0.0721078431372549,0.0025
0.8450793961968242,0.07866104685355813,0.07371103705155851,0.002548519898059204
0.843624424188964,0.07919239439380574,0.07463491130059786,0.002548270116632363
0.8427577420619365,0.07962563700509605,0.07506860054880439,0.002548020384163073
0.8416050169026505,0.08025084513252657,0.07559649208759982,0.002547645877223066
0.8404526305476634,0.08112079945135692,0.0758792985206231,0.002547271480356618
0.8393338231692383,0.08185157972079353,0.07626745040411462,0.002547146705853539
0.8383210070039673,0.08238232845178038,0.07674976735073713,0.002546897193515208
0.8369655712816494,0.08315784318526863,0.07732993780302659,0.002546647730055341
0.8353816775204427,0.08407187974342653,0.07795132938353817,0.002595113352592665
0.8335373317013464,0.08518971848225214,0.0786780905752754,0.002594859241126071
0.8321339403730357,0.08616047388260635,0.07911098056493857,0.002594605179419396
0.8303068865939014,0.08741618129313299,0.07963388967745093,0.002643042435514659
0.8281295879416658,0.08857786042869727,0.08064989723010668,0.002642654399530195
0.8269889421665525,0.0891965945787259,0.08112339759271944,0.002691065662002153
0.8241709869901204,0.09072679252665558,0.08226547980044997,0.0028367406827741366
0.8216311363191864,0.09206923528261295,0.08336592998239781,0.0029336984158028555
0.8187640559303804,0.09401584042241126,0.08428669208956684,0.002933411557641537
0.8155553382870552,0.09605983574501369,0.08545170121235823,0.002933124755572937
0.8125,0.09778146989835809,0.08663995308835028,0.003078577013291634
0.8096726917440157,0.09887640449438202,0.08827552515876894,0.0031753786028334147
0.80625,0.10029296875,0.090087890625,0.003369140625
0.8037301044819842,0.10169905282687237,0.09120203105165511,0.0033688116394883314
0.8017376024990238,0.10245021475985942,0.09234673955486138,0.003465443186255369
0.7983414634146342,0.10404878048780487,0.09390243902439024,0.0037073170731707315
0.7956496293406164,0.10549161139289895,0.09510339445961763,0.0037553648068669528
0.7928327645051194,0.10667966845441249,0.09663578742077035,0.0038517796196977086
0.7898918023199142,0.10863631932936933,0.09747538746466518,0.003996490886051272
0.7877887145502388,0.1098333495760647,0.09833349576064711,0.004044440113049411
0.7862989670629507,0.11045605145195868,0.09920093549015786,0.004044045994932762
0.7841484801247077,0.11136009353078721,0.10039945440374123,0.004091971940763835
0.782464685825621,0.11232342912810521,0.10112031173891865,0.00409157330735509
0.7809213089209194,0.11321581612777562,0.10167510712894429,0.004187767822360733
0.778816199376947,0.11404789719626168,0.102803738317757,0.0043321651090342675
0.7780048661800487,0.1143065693430657,0.1032603406326034,0.004428223844282238
0.7772966134682756,0.11463604515375632,0.10363954846243674,0.0044277929155313355
0.7764642926639423,0.1152461568398521,0.10381397158980346,0.004475578906402024
0.7756213823629554,0.11591030692154287,0.1039933848922613,0.00447492582324043
0.7758000194533605,0.115309794767046,0.10441591284894465,0.0044742729306487695
0.7761462537073953,0.11484416784168815,0.10448777167306851,0.004521806777848009
0.7777237590548884,0.11342311245077544,0.10433176138849726,0.004521367105838884
0.7797277588721439,0.1120563928050559,0.10369470102090422,0.004521147301895965
0.7819198055893074,0.11154313487241799,0.10196840826245443,0.0045686512758201705
0.7839860071907492,0.11126226800116606,0.1000874550578175,0.004664269750267224
0.7858842959148977,0.11108952251420799,0.09831447029678923,0.004711711274105018
0.78712967459932,0.11141330743079164,0.09669742593491987,0.004759592034968431
0.7882290098577186,0.11129995629582869,0.09571213519156994,0.004758898654882727
0.7884540687512138,0.11138085065061176,0.0954068751213828,0.00475820547679161
0.7904290429042904,0.10968743933216851,0.09498155697922733,0.004901960784313725
0.792517832015139,0.10767140569654035,0.09486146829055267,0.004949293997767965
0.795226313491486,0.10483675350506962,0.09494008635327221,0.004996846650172222
0.7972940206585519,0.1036807138354105,0.09388487464235488,0.005140390863682654
0.7992242424242424,0.10312727272727273,0.09246060606060606,0.005187878787878788
0.8018808473508168,0.10281642348150662,0.09006738087158854,0.005235348296088032
0.8009207656893628,0.10380421613763025,0.08994426944511752,0.005330748727889508
0.7985468636473723,0.1049164446597239,0.09101477355291838,0.005521918139985468
0.7963007795477655,0.1060862828644749,0.09194790103132716,0.005665036556432479
0.7934188240987177,0.107524800387128,0.0931526736027099,0.005903701911444471
0.7909913396874546,0.10881029561178576,0.09424742367797184,0.0059509410227877495
0.7885777842255428,0.11006334929155182,0.09521737027902703,0.006141496203878331
0.7872649035439733,0.11067059904269207,0.09587584006188657,0.006188657351448049
0.7860975491854788,0.11122927442355102,0.09643737612993668,0.006235800261033499
0.7847306112587582,0.11215269388741242,0.09673834259482966,0.006378352258999759
0.7833164275708835,0.11312370187895474,0.09703907646234845,0.006520794087813361
0.7821930375162957,0.11322485635652552,0.09791898025203997,0.006663125875138815
0.781135354315505,0.11353543155049237,0.0986194245993435,0.0067097895346592005
0.7802335681883988,0.11393687867966412,0.09902519061866615,0.00680436251327092
0.7796062156162532,0.11466074703213976,0.09897693272850111,0.006756104623105877
0.7796332046332046,0.11476833976833976,0.09893822393822393,0.00666023166023166
0.779059107358263,0.11512665862484922,0.09910735826296743,0.006706875753920386
0.7793216577411106,0.11472957977517248,0.09924253389298981,0.006706228590727071
0.7793911910849535,0.11462202711177577,0.0992812002508563,0.006705581552414492
0.779487674272758,0.11495971826909161,0.09889526749963819,0.00665733995851223
0.7805430955481599,0.11484107461534751,0.09791154198620557,0.006704287850286982
0.7807842569816235,0.11508223604881107,0.09747745140597115,0.00665605556359427
0.7815348994259804,0.11475567989966716,0.09714919685495152,0.006560223819400897
0.7822646789212139,0.11419887103777682,0.09711969894340715,0.006416751097602162
0.7828163442520141,0.11385016160933957,0.09691736214964543,0.006416131989000917
0.7842219541616405,0.11348612786489747,0.09601930036188179,0.006272617611580217
0.7848284514790329,0.11286975823963712,0.09612507841528736,0.006176711866042561
0.7851869722557298,0.1126658624849216,0.09597104945717733,0.006176115802171291
0.7854075182164745,0.1127732471167302,0.0957390339236597,0.006080200743135647
0.7867072111207646,0.11231779129259581,0.0950863983009943,0.0058885992856453325
0.7864072983540088,0.11295071680262586,0.09484964039194864,0.005792344451416711
0.787303886072894,0.1124306058411779,0.0945691527878349,0.005696355298093169
0.7879314506396331,0.11209268645908761,0.09432778180062756,0.0056480811006517015
0.7881040892193308,0.11244146188384106,0.0939023801477333,0.005552068749094772
0.7875730217737653,0.11277941389465553,0.09414377444117221,0.005503789890406991
0.7876828032240938,0.11260195955403253,0.09411651141464357,0.0055987258072300785
0.7874619950774576,0.1124463105062497,0.09449350900053086,0.005598185415761787
0.7866486460394845,0.11333687309938698,0.09456002316937781,0.005454457691750736
0.7855591486075583,0.1138085814952459,0.09517833872291134,0.0054539311742844735
0.784545586176939,0.11467734929291955,0.09537139823350547,0.005405666296635938
0.7839050513822551,0.11497081101944324,0.09557581898007429,0.005548318618227433
0.7834981905910736,0.11493365500603137,0.09611580217129072,0.005452352231604342
0.7825541564143388,0.11516379601485985,0.09683022145028224,0.005451826120519129
0.7809983120327948,0.11574632264287436,0.09766095972992525,0.005594405594405594
0.7806818729806626,0.11592805130925399,0.09779620967353041,0.005593866036553021
0.780552475533915,0.11584630959841874,0.09791254881164731,0.005688666056018898
0.7808569087666876,0.11542724950600029,0.09793243047857728,0.005783411248734879
0.780561846480027,0.11598323134004722,0.09762443984002313,0.005830482339902665
0.7800799884354069,0.11641690358020527,0.09772081144894713,0.005782296535440659
0.780218721395192,0.1168280580045286,0.09712386182974418,0.005829358770535241
0.7796936711299489,0.11728157210288026,0.0971486369328581,0.005876119834312687
0.779227657935285,0.11777734976887519,0.09702426810477657,0.005970724191063174
0.7789869029275809,0.11806625577812019,0.09702426810477657,0.005922573189522342
0.7804690133384697,0.11773486781913613,0.09596956710165166,0.005826551740742524
0.7814741707187907,0.11699003418227336,0.09566222136632806,0.005873573732607963
0.7817148909537336,0.11699003418227336,0.0954696451783737,0.005825429685619373
0.7822339913336543,0.11685122773230622,0.09518536350505537,0.005729417428984112
0.7817945508809089,0.11740637335130452,0.09502262443438914,0.005776451333397516
0.7820623916811091,0.11780281147698825,0.09445407279029462,0.005680724051607934
0.7827845176198729,0.11770652801848643,0.09387637203928365,0.005632582322357019
0.7829058183743203,0.11723374560854709,0.09413350016843929,0.005726935848693392
0.7825270758122743,0.1178820697954272,0.0940072202166065,0.005583634175691937
0.7827509866204639,0.1177687939166426,0.09389739147174897,0.00558282799114448
0.7832699619771863,0.117100640130914,0.09414256148625884,0.005486836405640853
0.7826379866223955,0.11731870458591984,0.0945094076319715,0.005533901159713199
0.7825250192455735,0.11715742879137798,0.09478444957659739,0.005533102386451117
0.7828450473853851,0.11689998556790301,0.0947226632029634,0.005532303843748497
0.7818015678353292,0.11734718414851152,0.09522435435002165,0.0056268936661376424
0.7813687298610109,0.11763574279805704,0.09541672678305199,0.005578800557880056
0.7804971870942925,0.11833437515026206,0.09554262634033756,0.0056258114151079485
0.7798606104301851,0.11881759192501802,0.09555395337659217,0.005767844268204758
0.7795510262942845,0.11882901504590684,0.09594769985098303,0.00567225880882565
0.7788724948334695,0.11952708223194117,0.09588119382899986,0.005719229105589465
0.778119444577908,0.1195887185893432,0.0964781626867823,0.005813674145966463
0.7773934764855647,0.1199500408320123,0.09679588797617332,0.0058605947062497
0.7776283559867442,0.11997502521492724,0.0964891215599635,0.005907497238365112
0.778204697180731,0.11944671245377263,0.0964891215599635,0.005859468805532875
0.7780392910322301,0.11950622027955234,0.09669052307987895,0.005763965608338537
0.7777404330916599,0.1196043597253565,0.09674941182119365,0.005905795361789984
0.778220579056033,0.11936428674316993,0.09655735343544437,0.0058577807653526675
0.7783804540872654,0.11942591081457303,0.09624153986463783,0.005952095233523736
0.7788549215338101,0.11916302730719393,0.09598310697317272,0.005998944185823295
0.7791428708547296,0.11873110332581466,0.09617507318711907,0.005950952632336709
0.7788973657693968,0.11899620939494267,0.09610863202341538,0.005997792812245094
0.778337410658608,0.1193936777473977,0.09617690794838586,0.006092003645608481
0.7786358403683806,0.11919608595548734,0.09612432847275518,0.006043745203376823
0.7787368723924615,0.11940727952812545,0.09576559727617129,0.00609025080324174
0.7789125431530495,0.11905446873801304,0.09594361334867664,0.006089374760260836
0.7794667689651865,0.1187781720533231,0.0957610050829577,0.0059940538985326555
0.7796951394880645,0.1186367558239862,0.09553254721503211,0.006135557472917266
0.7799559049079755,0.11843366564417178,0.09547546012269939,0.006134969325153374
0.7803124700469664,0.11847023866577207,0.09508290999712452,0.006134381290137065
0.7815271054019077,0.11781622968892297,0.09461726501461919,0.0060393998945501605
0.7818730828220859,0.11776265337423313,0.09432515337423313,0.006039110429447853
0.7822356437541942,0.11748633879781421,0.09433419614610296,0.005943821301888601
0.7818896505440774,0.11753990700349935,0.09472220890657207,0.0058482335458511095
0.7826462128475551,0.1173058485139022,0.09429530201342282,0.005752636625119847
0.7822627037392138,0.11778523489932886,0.09424736337488016,0.005704697986577181
0.7817353787152445,0.11792905081495686,0.09467881112176414,0.005656759348034516
0.7817458415224582,0.11792339772781746,0.09472220890657207,0.0056085518431522935
0.7819541662671398,0.11770064243935181,0.09487966247962412,0.005465528813884361
0.7816769739680713,0.11774294069706122,0.09516275948032024,0.0054173258545471975
0.7822522652092622,0.1174552950764658,0.09492305479649073,0.005369384917781293
0.7822190270788402,0.11751737359213994,0.09479990414569854,0.005463695183321351
0.7822252049278559,0.11753990700349935,0.09491395426873113,0.005320933799913714
0.7824648866305546,0.11725228896026077,0.09500982694981065,0.005272997459373952
0.78234194507022,0.1172889804917797,0.0950965824665676,0.00527249197143268
0.7814880467589709,0.11814305562209552,0.09490729650744982,0.005461601111483735
0.7812005940688929,0.11843050831217362,0.0949552052891295,0.005413692329804053
0.7800929252287206,0.11883891363701682,0.0956076064568664,0.005460554677396178
0.7802366240360205,0.11907841164918331,0.0952723092398333,0.005412655074962878
0.7806618456970451,0.11852880609166228,0.09534983956707055,0.00545950864422202
0.7801503327428544,0.1182553741561737,0.09604059941590463,0.005553693685067267
0.7804586145818373,0.11786107520704676,0.09612714825984968,0.005553161951266217
0.7798784281816876,0.11807782510888815,0.09644378499976068,0.005599961709663524
0.7794363906033204,0.11841538682359695,0.0964068704846658,0.005741352088416822
0.7789790939099651,0.1189302970865426,0.096349806247907,0.005740802755585322
0.779239416407558,0.11834489356613251,0.09667543649844534,0.005740253527864147
0.778824542107025,0.1186456888718856,0.09669551910477739,0.005834249916311989
0.7782770819389999,0.11917965388660484,0.0966153551964815,0.005927908977913759
0.7784150654813116,0.11887008890163464,0.09674027339642481,0.005974572220629003
0.7789780603221643,0.11863677644472062,0.0965059031595048,0.005879260073610248
0.7790469817903742,0.11891220188309516,0.09616211824308178,0.005878698083448836
0.7799120795107034,0.1184059633027523,0.09575688073394495,0.005925076452599388
0.7801825044192824,0.1180067841956906,0.09588648416224739,0.005924227222779609
0.780622969615899,0.11790559908274412,0.09559526084463979,0.005876170456716988
0.7801394726786397,0.11826518914787926,0.09567252579289262,0.0059228123805884604
0.780622969615899,0.11761895662144085,0.09597745079304414,0.005780622969615899
0.780081203725818,0.11831860520659183,0.09577262956770957,0.0058275614998805824
0.7798949379178606,0.11829035339063992,0.09594078319006685,0.005873925501432665
0.7793745523991406,0.11883504416328479,0.09587013607066125,0.005920267366913344
0.7788599255227728,0.11940227251026449,0.0958655590566218,0.005872242910340876
0.778769509808601,0.11937377690802348,0.09593814137749988,0.005918571905875614
0.7788434010878901,0.11895219009447466,0.09619238476953908,0.006012024048096192
0.7785093997518847,0.11880904666475808,0.0967172440118332,0.005964309571524
0.7784773898111047,0.11887044457164664,0.09659416141957641,0.0060580041976722
0.7786416102260804,0.11847753505675857,0.0968234284078985,0.006057426309262616
0.7782757962998283,0.11796681289338165,0.09760633225252718,0.006151058554262827
0.7779155144464576,0.11809859826451798,0.09783541527605608,0.006150472012968437
0.777629445980738,0.11814627634213788,0.09812148374177553,0.0061027939353485265
0.7775500476644424,0.1186367969494757,0.09761677788369875,0.006196377502383222
0.7772692601067888,0.11865942028985507,0.09801678108314264,0.006054538520213577
0.7774547187797902,0.11825548141086749,0.09818875119161107,0.006101048617731172
0.7773065192527641,0.11842356080823485,0.09812237895539459,0.006147540983606557
0.7769941866005908,0.1179357667016106,0.0989230915848661,0.006146955112932431
0.7770366841353026,0.11767508337303478,0.09909480705097666,0.006193425440686041
0.7768197408536586,0.11799733231707317,0.09899009146341463,0.006192835365853659
0.7767670032387122,0.11807010859211278,0.0989236044960945,0.006239283673080587
0.7776031247022959,0.11765266266552349,0.09859959988568162,0.006144612746499
0.7767882655491,0.11829698066482522,0.09872368797028289,0.00619106581579198
0.7777195656315489,0.1179748523528291,0.09820918270146695,0.0060963993141550776
0.7773597485474807,0.11791599199923802,0.09862844080388608,0.00609581864939518
0.7773809523809524,0.11833333333333333,0.09819047619047619,0.006095238095238095
0.777280517996572,0.11854884783850696,0.09802894686726338,0.006141687297657589
0.7779735263308256,0.11822683553947243,0.09775259499095325,0.006047043138748691
0.7786401295114751,0.11770307589753357,0.09765736596514618,0.005999428625845157
0.7779946676823463,0.11845362788040373,0.09755284707674729,0.005998857360502761
0.7776296366839675,0.1188991000428551,0.09756678253416504,0.005904480739012428
0.7776772534641208,0.11899433360316175,0.09747154897385839,0.005856863958859102
0.7779735263308256,0.11865536615560422,0.09756213693933911,0.005808970574231026
0.7777513214914996,0.11876756036001715,0.09776656031239583,0.005714557836087433
0.7766666666666666,0.11947619047619047,0.09819047619047619,0.005666666666666667
0.7758686339838172,0.12013326987148977,0.09814374107567825,0.005854355069014755
0.7751974873893595,0.1203959265251737,0.0985057580660512,0.005900828019415627
0.7762813496406986,0.12006852900585352,0.09784419169085803,0.0058059296625898255
0.7755364194300395,0.12017698272991104,0.09838717350968172,0.005899424330367762
0.7745694986204928,0.12058795547521645,0.09889639425363904,0.0059461516506516985
0.7746599448302102,0.12008941310758109,0.09925806144773137,0.005992580614477314
0.7750618223321286,0.11945976792847632,0.09948639908693171,0.005992010652463382
0.7739419876367095,0.11987636709462672,0.10019020446980505,0.005991440798858773
0.7729714312877312,0.12045443741978419,0.100489613538052,0.006084517754432666
0.7721657322056448,0.12083056162691248,0.10077924546232063,0.006224460705122114
0.7722391180383957,0.12074700627257176,0.10088386238357727,0.006130013305455237
0.7723557920745034,0.1209731065285565,0.10054167062624726,0.006129430770692768
0.7726624857468644,0.12115165336374002,0.10005701254275941,0.00612884834663626
0.7725890736342043,0.1207125890736342,0.10057007125890736,0.006128266033254157
0.771988981762918,0.12086816109422492,0.10092135258358663,0.006221504559270517
0.772412155745489,0.12084520417853752,0.10047483380816714,0.0062678062678062675
0.7728135979489127,0.12083372899059919,0.10008546196942361,0.006267211091064476
0.7726970560303894,0.12108262108262108,0.10004748338081672,0.006172839506172839
0.7720839665653495,0.12134308510638298,0.10054141337386019,0.006031534954407295
0.7718981569447083,0.12169865095952878,0.10051301539046172,0.005890176705301159
0.7717731978345522,0.12152151201443633,0.10072181593693608,0.005983474214075411
0.7717473884140551,0.12136752136752137,0.10090218423551757,0.005982905982905983
0.7716307341627885,0.12152151201443633,0.10095925538987559,0.005888498432899611
0.7716999050332384,0.12174738841405508,0.100664767331434,0.005887939221272555
0.7713594076324283,0.12174862350484146,0.10086386937535599,0.006028099487374217
0.7713159893657425,0.12167679453095329,0.10112039498670718,0.005886821116597038
0.771173566274212,0.12167679453095329,0.10131029244208127,0.005839346752753513
0.7707898234288969,0.12179608885513575,0.10152838427947598,0.005885703436491361
0.7706691979117228,0.12211675367821548,0.10132890365448505,0.005885144755576649
0.7698258269659722,0.12244316833562717,0.10184613924351003,0.005884865454890608
0.7692782233189389,0.12247900156598492,0.10235846818203388,0.005884306933042281
0.7681358827157565,0.12340465910708355,0.10252882288750771,0.005930635289652228
0.7672058056253854,0.12384385523881801,0.10292652848266376,0.006023810653132856
0.7670381788000948,0.12397438937633389,0.1029641925539483,0.006023239269622955
0.7672753142044108,0.12364239981029168,0.10310647379653783,0.005975812188759782
0.7669543773119606,0.12354168642701319,0.10352840747415347,0.005975528786872806
0.7664579776133561,0.1237431227471068,0.10391766268260293,0.005881236956934168
0.7666587621531895,0.12368982689115485,0.10381788000948541,0.005833530946170264
0.7668816388467374,0.1235773899848255,0.10370827010622155,0.005832701062215478
0.7676480348930925,0.12274214194282464,0.1037310956241407,0.005878727539942161
0.7680781450045047,0.12300251315851866,0.10318175352079283,0.005737588316183793
0.7685268597980182,0.12284860841117064,0.10288748755393295,0.00573704423687829
0.7677428530792206,0.12312141468733703,0.10339923197269237,0.005736500260750012
0.7667630194759039,0.12339477799365019,0.10391887409373075,0.005923328436715159
0.766868840030326,0.1230098559514784,0.10424564063684609,0.005875663381349507
0.7680864168285403,0.1219974416070498,0.10404131330838111,0.005874828256028805
0.7678461465586661,0.12206906352138695,0.10416370612476908,0.0059210837951778695
0.7678241508361362,0.12227012174901701,0.10407882893552513,0.005826898479321617
0.7676566718772204,0.12225853820283265,0.10425844346549193,0.005826346454455024
0.766920854449865,0.12291005541609434,0.10434329559986738,0.005825794534173258
0.7661347601685686,0.12311188976750793,0.10483450920971638,0.005918840854207112
0.76672822844154,0.12288677368944452,0.10456030686177013,0.0058246910072453474
0.7665135659832378,0.12287513613333964,0.10478715848288271,0.005824139400539798
0.766775583652981,0.12269735284368044,0.10479708291897523,0.0057299805843633094
0.7667944894191167,0.121999715949439,0.10538275813094732,0.005823036500497088
0.7669838564597832,0.12223642475027222,0.10500402404961416,0.005775694740330446
0.7659644970414201,0.12302958579881657,0.10523076923076922,0.005775147928994083
0.7654601372131535,0.12344452330257866,0.10513366453749705,0.005961674946770759
0.7651067051530781,0.12388208015899305,0.10514361425259074,0.005867600435338097
0.7651733762240409,0.12398883580112588,0.10487724111831212,0.005960546856521122
0.7650035469378104,0.12414282336249705,0.10480018917001656,0.006053440529676046
0.764527873658329,0.12430847794221948,0.10506406922313112,0.006099579176320393
0.7649283721809843,0.12410760720533308,0.10486501820244906,0.006099002411233512
0.7641219569841645,0.12474592294965729,0.10498700070905223,0.006145119357125975
0.7645251264596038,0.12437952063537087,0.10504420176807072,0.0060511511369545695
0.764550139473311,0.12415488629379226,0.1053378090870408,0.005957165145855988
0.7644889855346506,0.12385364470076582,0.10570104944691311,0.005956320317670417
0.7645335097835334,0.12411381037905284,0.10535022213819832,0.006002457699215427
0.7643694460200416,0.12379466817923993,0.10592739648326716,0.005908489317451314
0.7637274359701351,0.12399584160287308,0.1062753993006332,0.006001323126358567
0.7630721269661329,0.12469888054414056,0.10608851731141657,0.006140475178309952
0.7629367327667611,0.12469310670443814,0.10609065155807365,0.006279508970727101
0.7623654898999433,0.1246932225788182,0.10652255993958845,0.00641872758164999
0.7621767037946007,0.12488200868416084,0.1065697564659241,0.006371531055314329
0.7624598829526147,0.12497640173683217,0.10623938078157448,0.006324334528978667
0.7626126763886922,0.12501769786209826,0.10604558969276512,0.006324036056444381
0.7623720337783648,0.12492333820823702,0.10624144926168798,0.006463178751710147
0.7623337420998019,0.12489387793604377,0.10626356004150551,0.006508819922648807
0.7619676460878178,0.12479366127434798,0.10677734282884498,0.006461349808989294
0.7616599858523933,0.12511200188634755,0.10676727186984201,0.006460740391417119
0.7620731937370308,0.12492925863044708,0.10663082437275985,0.006366723259762309
0.7615072627806074,0.12516506319562345,0.10700811167704206,0.006319562346727032
0.7615275813295616,0.12512965582272512,0.10693069306930693,0.006412069778406412
0.761808239841614,0.12491750730649571,0.10681625341755445,0.006457999434335816
0.7616870876531574,0.12511781338360037,0.10664467483506126,0.0065504241281809615
0.7614246678601715,0.1250824460567229,0.10685008951286158,0.006642796570244041
0.7609289617486339,0.12511776898436028,0.10731109854908612,0.006642170717919729
0.7609514837494112,0.12548280734809233,0.10692416391898257,0.006641544983513895
0.7621290626471974,0.12477626000942063,0.10650023551577956,0.00659444182760245
